"","PL_Index","LP_Index","Pivot_Energy","PLEC_Flux_Density","LP_Flux_Density","PL_Flux_Density","Frac2_Variability","nuFnu_Band7","PLEC_Index","Flux_Band2","Flux_Band7","nuFnu_Band2","Frac_Variability","PLEC_Expfactor","Variability2_Index","Variability_Index","nuFnu_Band6","Flux_Band3","Npred","Flux_Band6","nuFnu_Band3","Flux_Band1","nuFnu_Band1","LP_beta","LP_SigCurv","Energy_Flux100","PLEC_SigCurv","Flux_Band4","nuFnu_Band4","nuFnu_Band5","Flux_Band5","Flux1000","Signif_Avg","PLEC_Exp_Index","Source_Name","ASSOC_FGL","CLASS1","ASSOC1"
"2949",2.59619927406311,2.49397015571594,316.894775390625,9.86674700276247e-11,1.01801012064584e-10,9.3557120384169e-11,0.796795129776001,4.81277446010269e-14,2.33225655555725,9.22226135458004e-08,1.44589201722667e-12,2.13582571767512e-11,0.428301125764847,0.0047396682202816,1747.55249023438,492.728302001953,3.61038754231532e-13,1.91269808880179e-08,6382.8349609375,1.68717522591733e-11,1.22618347767056e-11,1.4421449634483e-07,2.291253124731e-11,0.0949792340397835,6.18814468383789,4.72666454587323e-11,6.32248735427856,2.52632315067558e-09,5.61694310854954e-12,1.88215437159356e-12,3.07604941518491e-10,2.82246248595186e-09,61.7197418212891,0.666666686534882,"4FGL J2229.7-0832 ","3FGL J2229.7-0833 ","fsrq","PKS 2227-08                 "
"2951",2.47267866134644,2.3449912071228,697.848449707031,1.28628954276094e-12,1.3486823420214e-12,1.08636580634092e-12,0.681379437446594,1.61800911210874e-14,1.89310801029205,4.40805081325379e-09,3.62544602628898e-13,1.01183688164252e-12,0.637278318405151,0.00782853085547686,91.4913864135742,41.0911598205566,1.49368920552596e-13,1.79289694202112e-09,738.691772460938,6.5072331204008e-12,1.1655423804921e-12,3.7607938985218e-09,5.91349668885299e-13,0.226536273956299,2.46106123924255,4.32066708799805e-12,2.38765859603882,2.44039177754729e-10,5.60174628037868e-13,2.16361122269172e-13,3.32817731707458e-11,3.02842279031879e-10,12.3213958740234,0.666666686534882,"4FGL J2231.0-4416 ","3FGL J2230.6-4419 ","fsrq","PKS 2227-445                "
"2953",2.37851214408875,2.26065993309021,414.071228027344,2.23483315187067e-10,2.32407426636883e-10,2.11361123048093e-10,1.15331506729126,1.82684461091584e-13,2.10268688201904,3.04817632468257e-07,5.24583154692948e-12,7.26355850466653e-11,0.957467794418335,0.00392407784238458,25276.42578125,14315.208984375,5.4573580897388e-12,8.69089760158204e-08,22015.17578125,2.49779308347797e-10,5.75064683372428e-11,4.81381960071303e-07,7.74094746636145e-11,0.100659064948559,16.1275672912598,2.20118104299338e-10,16.4373207092285,1.60728870213234e-08,3.66304070409385e-11,1.73698572886183e-11,2.76392708720152e-09,1.87885920155395e-08,199.45768737793,0.666666686534882,"4FGL J2232.6+1143 ","3FGL J2232.5+1143 ","fsrq","CTA 102                     "
"2954",2.01365089416504,2.11010527610779,3194.95581054688,1.99057858683762e-14,1.71942606094939e-14,2.08434327062619e-14,0,5.04455418409711e-13,2.13536620140076,3.83101683709697e-09,9.49973346514588e-12,9.19345762712132e-13,0.295493751764297,-0.000264317000983283,42.2057609558105,8.2707576751709,5.5248313519593e-13,6.35768770962386e-10,207.784423828125,2.30225925129668e-11,4.35793084561584e-13,2.85300605362693e-09,4.56801914003324e-13,-0.0812251716852188,1.72043704986572,2.35570178815092e-12,0.745983958244324,6.26179316731701e-11,1.50266965212066e-13,3.8472447883714e-13,5.6126589487171e-11,2.11290415719212e-10,7.55965042114258,0.666666686534882,"4FGL J2232.6-2023 ","3FGL J2232.9-2021 ","bll","1RXS J223249.5-202232       "
"2955",1.88503539562225,1.81764817237854,5067.18896484375,5.81645327605088e-15,5.84220096006504e-15,5.47611332026173e-15,0,4.23206906801851e-13,1.69790720939636,5.82521253456036e-10,7.55858136497478e-12,1.4157972754239e-13,0,0.00041428444092162,34.7442932128906,7.43570947647095,2.1073717586511e-13,2.36820341115163e-10,92.7412719726562,8.67065360482533e-12,1.64821146097713e-13,3.63028362926343e-09,5.84234754758689e-13,0.0444138459861279,0.273478418588638,1.51293561012622e-12,0.53602409362793,6.13386771930458e-11,1.49081485004143e-13,2.88070646980651e-13,4.13909184704409e-11,1.29612404142776e-10,5.6250433921814,0.666666686534882,"4FGL J2232.8+1334 ","                  ","bll","RX J2233.0+1335             "
"2957",2.09239625930786,2.03180289268494,1370.15002441406,5.39492333185426e-13,5.5923869051247e-13,5.06410993868223e-13,0.937340915203094,6.98326650411946e-13,1.90979874134064,5.1514965626609e-09,1.35734522579978e-11,1.2266939851055e-12,0.804091274738312,0.00120302592404187,254.094375610352,148.603149414062,1.18038478297278e-12,2.41547115642504e-09,1009.36920166016,4.95702125180575e-11,1.64045198865898e-12,1.24124701628148e-08,1.98119212008185e-12,0.0739249661564827,2.25544857978821,9.90434383812966e-12,2.20911693572998,6.88693879702384e-10,1.63994403994117e-12,1.35830300999895e-12,2.0000232026085e-10,8.90312157331152e-10,25.9278411865234,0.666666686534882,"4FGL J2234.1-2656 ","3FGL J2234.1-2655 ","bll","PMN J2234-2656              "
"2960",2.51044106483459,2.49675822257996,613.572082519531,3.68017075147442e-12,3.75668203142498e-12,3.63624581833921e-12,0.543836951255798,1.20676160579071e-13,2.47463798522949,1.6037828842741e-08,2.73942543996264e-12,3.66825276751359e-12,0.389815807342529,0.000422820507083088,175.057052612305,60.9732780456543,6.17664990334998e-13,3.83773635093121e-09,1806.11840820312,2.70046988243289e-11,2.4843245950007e-12,5.07448518760611e-08,7.96739670766433e-12,0.0266002621501684,0.904419243335724,1.05277722303732e-11,0.569259524345398,5.55526402656881e-10,1.27062791711874e-12,6.33200577474652e-13,9.78155959008298e-11,7.05932257094588e-10,25.3494663238525,0.666666686534882,"4FGL J2235.3-4836 ","3FGL J2235.3-4835 ","fsrq","PKS 2232-488                "
"2961",2.2414608001709,2.17994952201843,964.459594726562,1.11895616470431e-12,1.14706041973861e-12,1.03672148990541e-12,0.388960808515549,1.44728835253948e-20,2.0084536075592,9.46692946257599e-09,2.981044673319e-19,2.22177311270944e-12,0.234670847654343,0.00208346918225288,88.5028457641602,20.9121513366699,7.42400173454894e-13,2.68628563837581e-09,1188.50158691406,3.16335221905995e-11,1.79299424699769e-12,9.2790965883216e-13,1.47236031452071e-16,0.0803645774722099,2.44697070121765,8.97304106017849e-12,2.6633448600769,6.22940532490901e-10,1.4619655312742e-12,9.33664929224365e-13,1.39882799787827e-10,7.67701291426448e-10,24.3560810089111,0.666666686534882,"4FGL J2235.8-3627 ","3FGL J2236.0-3629 ","bll","NVSS J223554-362901         "
"2962",2.24021458625793,2.23278641700745,1372.52770996094,2.56307209614212e-13,2.56067113043115e-13,2.52053342390465e-13,0.315364450216293,2.3727517888851e-13,2.19538569450378,2.90118085111146e-09,4.88495008332812e-12,6.80954045321341e-13,0,0.000272085337201133,56.2300262451172,7.90142202377319,8.23376577422513e-13,1.5298708966327e-09,558.981262207031,3.50796718062707e-11,1.02127811416053e-12,1.64040919736763e-10,2.60304659636034e-14,0.00975201651453972,0.23758664727211,4.81061631502078e-12,0.459113538265228,3.20140830512017e-10,7.51422253413014e-13,4.40810961951227e-13,6.60333177027184e-11,4.11864015115171e-10,12.708475112915,0.666666686534882,"4FGL J2236.2-1706 ","3FGL J2236.0-1706 ","bll","PKS 2233-173                "
"2963",2.29728007316589,2.16015362739563,549.709106445312,2.20020252017505e-11,2.29061127704488e-11,2.03784211727509e-11,0.792836368083954,3.70505899181459e-13,1.94706010818481,4.71386130129758e-08,1.08426496947533e-11,1.14714279741968e-11,0.42146110534668,0.00432461313903332,1497.0546875,387.646423339844,1.28787096004973e-12,1.52191450553119e-08,5399.40087890625,5.8986190931698e-11,1.02555663614168e-11,6.12894623941429e-08,9.95689034694047e-12,0.124646082520485,8.68486309051514,4.10382838822443e-11,8.62690258026123,3.52951246007649e-09,8.12207679584676e-12,3.94020146371465e-12,6.23788243281354e-10,4.10611766810121e-09,75.0899276733398,0.666666686534882,"4FGL J2236.3+2828 ","3FGL J2236.3+2829 ","fsrq","B2 2234+28A                 "
