"","PL_Index","LP_Index","Pivot_Energy","PLEC_Flux_Density","LP_Flux_Density","PL_Flux_Density","Frac2_Variability","nuFnu_Band7","PLEC_Index","Flux_Band2","Flux_Band7","nuFnu_Band2","Frac_Variability","PLEC_Expfactor","Variability2_Index","Variability_Index","nuFnu_Band6","Flux_Band3","Npred","Flux_Band6","nuFnu_Band3","Flux_Band1","nuFnu_Band1","LP_beta","LP_SigCurv","Energy_Flux100","PLEC_SigCurv","Flux_Band4","nuFnu_Band4","nuFnu_Band5","Flux_Band5","Flux1000","Signif_Avg","PLEC_Exp_Index","Source_Name","ASSOC_FGL","CLASS1","ASSOC1"
"2367",1.62523889541626,1.62721359729767,13307.8125,2.61151099660226e-15,2.60123034596319e-15,2.61812780622797e-15,0,1.50124986227074e-12,1.62778985500336,1.55507013516187e-11,2.40091210801374e-11,3.87869854371605e-15,0.690219581127167,-4.37606968262116e-06,51.5615234375,22.7228050231934,8.7532520294531e-13,3.24811177954132e-10,153.308441162109,3.50940422555457e-11,2.33188820900412e-13,3.64438271227563e-11,5.92614827788504e-15,-0.00295007042586803,0.0505934171378613,3.90369811129054e-12,0.0247259587049484,1.74210618153481e-10,4.34520881732389e-13,4.64083415793737e-13,6.46426731587546e-11,2.65344496375164e-10,9.09730911254883,0.666666686534882,"4FGL J1714.0-2029 ","3FGL J1714.1-2029 ","bcu","1RXS J171405.2-202747       "
"2368",2.47930455207825,2.47281765937805,1180.25891113281,1.23542574282688e-13,1.22608981344488e-13,1.21145864065246e-13,0,1.15112089239984e-13,2.41730260848999,2.42258924032512e-09,2.58523888060913e-12,5.55739428000773e-13,0.606073141098022,0.000388699932955205,28.363151550293,12.4578437805176,5.46850240332149e-19,5.13419806669191e-10,292.466430664062,2.3838395650435e-17,3.33520049685537e-13,1.01141983677167e-08,1.58995147776786e-12,0.00768317980691791,0.0590687058866024,1.77426161870192e-12,0.156380668282509,1.16847767572814e-10,2.68047519944026e-13,1.52836781858873e-13,2.3527652048827e-11,1.23423521403154e-10,4.10312843322754,0.666666686534882,"4FGL J1715.0+2616 ","                  ","bcu","MG2 J171454+2614            "
"2369",2.20005702972412,2.1385669708252,4144.27490234375,7.87724648964455e-14,7.90101897752901e-14,6.97459803669989e-14,0.125348776578903,1.64607341429299e-13,1.82909369468689,1.35760724884193e-09,3.33722481073162e-12,3.19897239123637e-13,0.470842987298965,0.00138275430072099,61.8039245605469,19.0198020935059,1.57564304485713e-12,4.09671230272579e-09,758.263244628906,6.68684760340987e-11,2.7475426447876e-12,8.10125133643425e-10,1.2875684134335e-13,0.100703075528145,1.57933962345123,1.51336564807592e-11,1.79647648334503,8.68055738401097e-10,2.04542697883336e-12,2.07616302622116e-12,3.09565456602101e-10,1.32166144695134e-09,9.4502477645874,0.666666686534882,"4FGL J1715.4-4025 ","3FGL J1715.4-4028 ","bcu","2MASS J17153150-4025244     "
"2372",2.50185608863831,2.45701336860657,2373.86157226562,2.15329219298982e-13,2.24570267438363e-13,1.680607421891e-13,0.247911959886551,6.79669163044201e-17,1.78966331481934,2.56189149894226e-08,1.53835815715545e-15,5.86443610686715e-12,0.376937538385391,0.0048482078127563,57.5322036743164,14.5904808044434,3.63250336928023e-13,2.03138506016387e-09,822.412963867188,1.58686692258714e-11,1.31626350444169e-12,4.82175743776736e-10,7.57312845788873e-14,0.272585272789001,2.64017748832703,1.4355240954278e-11,2.43768405914307,1.04087205521353e-09,2.38266437829759e-12,8.87078550806247e-13,1.36902544856099e-10,9.72565916690371e-10,7.42305994033813,0.666666686534882,"4FGL J1716.3-3421 ","                  ","bcu","TXS 1713-342                "
"2373",2.26507258415222,2.22380375862122,1499.68835449219,1.48517211983473e-13,1.66723893805371e-13,7.39909029228228e-14,0,1.60815822481129e-16,8.8346159827779e-06,9.10574288462884e-16,5.78562127677082e-15,2.65568636256228e-19,0,0.0240871869027615,49.129322052002,4.5799994468689,7.36905721447807e-14,3.84697440569681e-10,166.56982421875,3.88760117847609e-12,3.2548649105818e-13,6.18891805750747e-14,1.07279907415115e-17,0.999972939491272,4.931067943573,1.07802438850668e-12,4.61961650848389,2.18741760815711e-10,5.00248551350141e-13,6.29317697129275e-14,1.19177038029883e-11,2.48170678451842e-10,7.2867956161499,0.666666686534882,"4FGL J1716.3+3434 ","                  ","bcu","FIRST J171642.1+343856      "
"2374",2.35583019256592,2.2466197013855,1711.8125,1.22677001478284e-13,1.28685067159531e-13,8.48828250526665e-14,0,3.63887537897265e-17,1.22247874736786,1.39725470776897e-12,7.82116130418494e-16,3.2432235099833e-16,0.207460105419159,0.00958256889134645,39.7343292236328,8.24593830108643,5.96773471568321e-14,6.55739240684738e-10,351.072631835938,2.57103626583044e-12,4.31969754020531e-13,2.07561718923444e-08,3.27869025332217e-12,0.403920650482178,2.58657288551331,2.81324811536587e-12,2.40547513961792,2.56869137071902e-10,5.96229174972679e-13,2.61995530522266e-13,3.97714812472305e-11,2.21767132435602e-10,5.11878299713135,0.666666686534882,"4FGL J1717.3-6045 ","                  ","bcu","LQAC 259-060                "
"2378",2.23454713821411,2.20224332809448,2739.73974609375,1.17378708749255e-13,1.19898679201182e-13,1.09884723661826e-13,0,3.09805675037522e-13,2.03960084915161,1.4305650886115e-08,6.3644515005401e-12,3.35961315191258e-12,0.298952728509903,0.000872041040565819,45.060920715332,11.5156269073486,9.24914875591321e-13,4.20862411587564e-09,655.0458984375,3.93840272894241e-11,2.81134382267012e-12,6.67030276499392e-12,1.05869875159751e-15,0.0606421120464802,1.12414729595184,9.82332618026938e-12,1.19190347194672,3.66068342305681e-10,8.59693826543717e-13,1.19083931084119e-12,1.78270440076567e-10,8.43633607416905e-10,9.33899211883545,0.666666686534882,"4FGL J1718.0-3055 ","3FGL J1718.1-3056 ","bcu","PMN J1718-3056              "
"2380",1.77542471885681,1.81554138660431,7478.6708984375,6.75377400625185e-15,6.26411908252072e-15,6.63842633004418e-15,0,1.53529055788026e-12,1.70991039276123,6.02320504583531e-09,2.61838658394131e-11,1.47996350417789e-12,0.273100167512894,0.000104157094028778,44.8854751586914,13.0694885253906,7.19974752559638e-13,5.4322990550304e-10,213.442932128906,2.93017728136835e-11,3.83045456247774e-13,7.14485359765149e-09,1.15488228789179e-12,-0.0271241161972284,0.393979161977768,3.73660737768011e-12,0.326828241348267,1.01866536039719e-10,2.50296582505333e-13,6.33927426611086e-13,8.99027310929945e-11,2.96203922500737e-10,9.62027645111084,0.666666686534882,"4FGL J1719.3+1205 ","3FGL J1719.3+1206 ","bcu","87GB 171701.0+121016        "
"2381",2.76537561416626,2.88454484939575,598.768676757812,3.65975435720478e-12,3.92046204528151e-12,2.24305556767446e-12,0,2.13140985529731e-20,0.783601820468903,6.19889339859014e-09,7.66810748401011e-19,1.67746296454024e-12,0,0.0403298661112785,36.1434020996094,5.94388961791992,8.09211367618773e-14,2.93228552550318e-09,705.962890625,4.26905516145992e-12,1.85183053787175e-12,2.1200122213294e-10,3.67487005994808e-14,0.838556051254272,3.4949951171875,5.22178871323331e-12,3.42259931564331,2.96809771205275e-10,5.73522999924858e-13,5.1369485379836e-14,9.83992748393447e-12,2.23408111454937e-10,6.18442392349243,0.666666686534882,"4FGL J1720.0-5101 ","                  ","bcu","2MASS J17211898-5055485     "
"2382",2.62746691703796,2.60114002227783,746.851379394531,6.0977216114963e-13,6.29719421139235e-13,6.02255821168657e-13,0,8.64343769523504e-19,2.59137201309204,2.21102802733242e-09,2.04017662621039e-17,5.00204424321721e-13,0,0.000349089154042304,38.581714630127,5.7744779586792,1.46789291876129e-13,1.41146672127945e-09,547.7041015625,6.48845170300727e-12,9.01913255451497e-13,2.14114468377602e-08,3.34652032647764e-12,0.0330733060836792,0.329661041498184,2.98940494754263e-12,0.151716351509094,1.07585253206199e-10,2.43391840969859e-13,9.53529925374133e-14,1.49224521628355e-11,1.71854808161953e-10,6.7307915687561,0.666666686534882,"4FGL J1720.2+3824 ","                  ","bcu","SDSS J172010.33+382556.1    "
"2385",2.24608111381531,2.12741208076477,882.67724609375,5.13099718962851e-12,5.38955859108459e-12,4.76157785075926e-12,1.10863101482391,5.51716821100418e-13,1.95315337181091,3.10414272064463e-08,1.53853110806956e-11,7.65018517284721e-12,0.938836991786957,0.00261210766620934,1391.32861328125,872.734680175781,1.42969306098778e-12,9.41053901470923e-09,3563.30419921875,6.43576025805004e-11,6.44918450240506e-12,2.85013150858049e-08,4.65135525581917e-12,0.117339447140694,6.67389535903931,2.81223169751321e-11,6.25312042236328,2.48504083977252e-09,5.80723403392769e-12,3.94554094257371e-12,6.12590200788077e-10,3.13008108321355e-09,52.9292488098145,0.666666686534882,"4FGL J1723.6-7714 ","3FGL J1723.7-7713 ","bcu","PKS 1716-771                "
"2391",2.60525393486023,2.80418992042542,976.949645996094,5.78768261615126e-13,6.0878743452647e-13,3.66928709638614e-13,0.473715484142303,9.50363886153282e-17,0.917574465274811,1.57547752621667e-09,3.41909465488761e-15,4.42538529692865e-13,0.446174174547195,0.0257258750498295,68.3808517456055,13.5787525177002,4.72573487910214e-15,1.34042643651355e-09,385.00830078125,2.49309687477828e-13,9.19791695065675e-13,1.72267981130014e-11,2.98612635236028e-15,0.690921008586884,2.9858570098877,2.45032726747807e-12,2.85812878608704,2.14442782975333e-10,4.46305590141166e-13,7.35153786262342e-14,1.40820176700029e-11,2.43654763032453e-10,5.38174676895142,0.666666686534882,"4FGL J1727.2+0644 ","3FGL J1727.4+0634 ","bcu","NVSS J172720+064123         "
"2396",2.73691129684448,2.73357796669006,607.878845214844,1.16065870022636e-12,1.20442566510504e-12,9.10118985383845e-13,0,1.1355914918234e-18,1.95715153217316,9.83244063945676e-09,2.77477521413954e-17,2.2020469215428e-12,0,0.0135313151404262,34.2523460388184,2.55742025375366,6.61950022587073e-15,7.94390497826925e-10,450.315399169922,2.95569748147081e-13,5.01584505267078e-13,2.53561033281002e-10,3.94631769211513e-14,0.277480781078339,1.89909482002258,2.74787657905673e-12,1.76032733917236,1.36951630591575e-10,3.06713178075887e-13,2.91780454777981e-14,4.62110818361117e-12,1.34195252132763e-10,4.32006168365479,0.666666686534882,"4FGL J1728.5-7303 ","                  ","bcu","PKS 1719-729                "
